Alfred Bersted Foundation - 2017,,,,
Braitmayer Foundation,,,,
Mississippi-Alabama Sea Grant Consortium,,,,
Local Initiatives Support Corporation - Chicago,,www.lisc-chicago.org,(312) 422-9550?,LISC-Chicago@lisc.org
LOCKHEED MARTIN AERONAUTICS EMPLOYEES REACHING OUT CLUB,75-6036122,,817-655-7598,
Lone Pine Foundation,06-1637040,http://www.lonepinefoundation.org/,,
Los Angeles Times,,,,
Louis J. Capano Jr./III Family Foundation,20-3972698,,(302) 429-8700,
Louisiana Environmental Education Commission (LEEC),,,,
LUCEY CHARITABLE FOUNDATION INC,26-1597219,,,
Lupe Murchison Foundation,75-2953224,,972-248-2200,
Lynne Gardner Detmer Revocable Trust,,,,
Lyons Foundation,74-6038717,,,
M B Kahn Foundation Inc,57-6024465,,,
MA EEC,,,,
"MA EOLWD, DIA",,,,
MA Home Visiting Initiative,,,,
MA Humanities,,,,
MA Promise Fellowship,,,,
Major League Baseball Charities Inc,13-3348589,,,
Mallinckrodt,,,,
Mamie Young Charitable Trust,35-6020372,,,
Mannix Canby Foundation,91-1780178,,,info@mannixcanby.org
MANTON FOUNDATION,13-3636372,,,
March of Dimes Massachusetts,,,508-329-2848,cgebel@marchofdimes.org
Marion Stedman Covington Foundation (a Trust),56-6286555,http://mscovingtonfoundation.org,(336) 282-0480,
MARSHALL FAMILY FOUNDATION INC,13-3157280,,,
Mary H Cain Foundation,20-8483925,,,
MARY POTISHMAN LARD TRUST A,75-6210697,,817-334-0144,
Mass DOT,,,,
McCormick Co.,,,,
McGlynn Family Foundation,,,,
Meadows Foundation Inc.,75-6015322,www.mfi.org,,
Medical Center Neighborhood Fund,,http://www.cumc.columbia.edu/dept/gc/Neighborhood-Fund/index.html,212-305-8060,gca@cumc.columbia.edu
MEIJER FOUNDATION,38-6575227,,,
Memorial Foundation,,https://www.grantrequest.com/SID_5652?SA=SNA&FID=35000,615.822.9499,
MEMTON FUND INC,13-6096608,,,
Mentoring Matters,,,,
Merck Family Fund Foundation,,,,
Metro Nashville Government,,,,
Metropolitan Life Foundation,,,,
MHVI,,,,
MICHAEL B MORROW FOUNDATION,76-0454125,,,
Michaelson Family Fund,,,,
"Mid Atlantic Arts Foundation, Inc.",52-1169382,http://www.midatlanticarts.org,410-539-6656,
Mierau Living Trust,,,,
Miller-Valentine-Walsh Fund,,www.mvgen.com,937-228-2800,
Milliken Foundation,13-6055062,,,
Minnesota Masonic Charities,,www.mnmasoniccharities.org,(952) 948-6200,
Minnesota Veterans 4 Veterans Trust,,https://www.wellsfargo.com/private-foundations/minnesota-veterans-for-veterans-trust/,,
MK Brown Foundation,75-6034058,,806-669-6890,
MNsure,,,,
Mnuchin Foundation,,,,
MOM (Modern Office Methods),,www.momnet.com,513-791-0909,
Monroe Family Trust,,,,
MONTCLAIR FUND FOR WOMEN INC,22-1487577,http://www.montclairfundforwomen.org/,,mffwgrantinfo@gmail.com
Moore Family Revocable Trust,,,,
MORIAH FOUNDATION,84-1547618,,,
Mount Cuba Center,,,302.239.4244,
Mountain Sky Guest Ranch Fund of the Arthur M. Blank Family Foundation,,http://www.mtnsky.com/Philanthropy/Introduction.aspx,,
MRC,,,,
MRC Grant,,,,
MSA/Commonwealth Corps,,,,
MUFG Americas,,,,
MUNDY FAMILY FOUNDATION,76-0520888,,,
NAS,,,,
NASDAQ OMX Educational Foundation,,,800-842-0356,foundation@nasdaqomx.com
National Beef-Dodge City,,http://www.nationalbeef.com/,(620) 227-7135,
National Christian Charitable Foundation Inc,46-5143471,,,
National Council of Jewish Women,,,,
"National Credit Union Foundation, Inc.",39-1383650,www.ncuf.org,608-231-4979,
National Endowment for Financial Education,84-0632115,http://WWW.NEFE.ORG,,
National Endowment of the Humanities,,,,
National Institute of Corrections,,www.nicic.gov,800.995.6423,
NATIONAL RECREATION FOUNDATION INC,13-6172514,,,
Nayak Foundation Charitable Trust,,,309-663-7160,
NBCUniversal Foundation,13-6096061,,,
NE SARE,,,,
Nebraska Civic Engagement Table,,,,
Neillie Mae,,,,
NEVADA STATE BANK,88-0074190,,,
NEW JERSEY STATE BAR FOUNDATION,22-6074475,WWW.NJSBA.COM,,
NEW JERSEY WOMEN LAWYERS ASSOCIATION INC,22-2806593,www.njwla.org,(973) 819-9488,njwlacomm@gmail.com
New Life Thrift,,,,
New Music USA,13-0432981,www.newmusicusa.org,212-646-6949,
New York City Health and Hospitals Corporation,,http://www.nychealthandhospitals.org/,,
New York State Council on the Arts - NYSCA,,https://nysca.org/,,
New York State Department of Health,,,,
New York State Education Department - NYSED,,,,
NewMexicoWomen.Org,,,,nmwogrants@nmcf.org
NIDEC Motor Corporation,,,,
Nissi Foundation,20-4475709,,408-206-8437,
"Nixon Revocable Living Trust, The",,,,
NOCO Energy Corp,,,,
NORA & WILLIAM SMITH FOUNDATION,57-6110584,,,
Nordstrom Cares,,http://shop.nordstrom.com/nordstrom-cares,206-373-4015,giving@nordstrom.com
Northeast Sustainable Agriculture Research Partnership Grant,,,,
NOT ON OUR WATCH AMERICA FOUNDATION,35-2482305,,,
NRPA Community Gardens Grant,,,,
NYC Service,,,,
NYS Consolidated Funding Application,,,,
NYS Consolidated Funding Application - GIGP,,,,
NYS DEC Environmental Justice Community Improvement Grant,,,,
NYS DOH Healthy Schools and Communities,,,,
NYS Health Foundation,,,,
NYSCA Capital Region Arts Center - LOI,,,,
NYSCPP Assessment Grant,,,,
NYSCPP Capacity & Excellence Grant,,,,
O'Bryan Family Foundation,,,,
Occupational Safety and Health Administration,,,,
ODJFS (Ohio Department of Job and Family Services),,,,
Office of Safety Department of Industrial Accidents,,,,
Oklahoma AIDS Care Fund,73-1405982,www.okaidscarefund.com,405.348.6600,cgolding@okaidscarefund.com
"Oklahoma Center for Nonprofits, Inc.",73-1501645,www.okcnp.org,405-463-6886,
Oklahoma City Jewish Foundation,73-0579276,http://jfedokc.org/wp/who-we-are/okc-jewish-foundation/,,
Oklahoma City Retailers Association,,,,
OKLAHOMA CITY ROTARY FOUNDATION INC,73-6093582,,,
"Oklahoma City Running Club, Inc.",,http://www.okcrunning.org,,
Oklahoma County Medical Society Alliance,73-1205746,www.okcountymed.org/community/alliance/,405.397.6137,ocmsalliance@gmail.com
Omnia Foundation,94-3363863,,,
Once Upon a Time Foundation,75-2765224,,817-332-5572,
ORISKA FOUNDATION,20-5963834,,,
Oscar & Mona Sokol Foundation,57-6139525,,,
OWENS CORNING FOUNDATION INC,34-1270856,,,
Owings Family Foundation,20-0390789,,,
Oxford Fund Inc,04-6048472,,,
PA IOLTA,,,,
Pacific Harmony Foundation,45-4496720,,,
Pacific Hospital,,,,
Palmetto Pride the Governors Council On Beautification & Litter,58-2466709,WWW.PALMETTOPRIDE.ORG,877-725-7733,sjenkins@palmettopride.org
PANGBURN FOUNDATION,75-6042630,,817-884-4022,
PARTA - Portage Area Regional Transportation Authority,,,,
Patagonia Foundation,,,,
PAUL E ANDREWS JR FOUNDATION,26-1516686,,817-886-2962,
"PCORI (Patient-Centered Outcomes Research Institute), Eugene Washington Engagement Awards",,http://www.pcori.org/funding-opportunities/programmatic-funding/eugene-washington-pcori-engagement-awards,202-627-1884,pfa@pcori.org
"Peace Development Fund, Inc.",04-2738794,http://www.peacedevelopmentfund.org,413-256-8306,
Peckham Family Foundation,14-1814765,http://www.peckham.com/community/peckham-family-foundation/,(914) 949-2000,
Peggy N & Roger G Gerry Charitable Trust,13-6753033,,,
People for Bikes Community Grant Program,,www.peopleforbikes.org,303-44,zoe@peopleforbikes.org
Perry and Sandy Massie Foundation,20-0491239,,,
Petco,,,,
Peter Kiewit Foundation,,,,
Pew Fund,,http://www.pewtrusts.org/en/projects/supporting-the-greater-philadelphia-area/health-and-human-services,,
Pfau Family Foundation,,,,
PG&E Corporation Environmental Education Grant Program,,,,
Phoenix Foundation,,,,
Picotte Family Foundation,14-1699412,,,
Piedmont Gas Foundation,,,,
Piedmont Natural Gas,,,,
Piedmont Natural Gas Foundation,20-1786431,,,
PNC Bank,,,,
Polaroid Fund,,,,
Pollock Foundation,75-6011985,,214-871-8155,
Pope-Brown Foundation,57-6173490,,,
Porticus,,,,
Posel Foundation,23-2581520,,,
Positive Exposures Inc,80-0726591,,,
Pott Foundation,,,,
POTTS FAMILY FOUNDATION,73-1119767,www.pottsfamilyfoundation.org,,
Presbyterian Church of Chestnut Hill,,,215-247-8855,
Prince of Peace Lutheran,,,,
Project Hope - St. Anne's Community Outreach Ministry,,https://stannebarrington.org/human-concerns/project-hope/,847-381-1159,
Ps Bailey and Ouida C Bailey Foundation,57-0813063,,,
Public Service Electric and Gas Company Foundation Inc,22-3125880,https://www.pseg.com/info/community/new_site/giving.jsp,,
Publix,,,,
Publix Super Market Charities,59-6194119,http://publixcharities.org/,,
Pyramid Peak Foundation,45-3444341,,,
Quarterly Newsletter,,,,
Quinn Delaney and Wayne Johnson,,,,
R4 Foundation,46-5434359,http://r4foundation.org/,817-336-6500,
RALPH E OGDEN FOUNDATION INC,14-1455902,,845-534-3423,
RAMAK FOUNDATION,20-0510049,,,
Ramsay Group,,,213.256.7657,
Razoo Foundation                                             ,27-2499903,www.razoofoundation.org,202-800-1618,
RBC Dain Raushcer Foundation,41-6030639,www.rbcwm-usa.com/communityinvolvement,612-3712765,fndapplications@rbc.com
Real Networks Foundation,,http://www.realnetworks.com/realnetworks-foundation/grants-program,,
Regions Community Development Corporation,58-1895555,,,
Reilly Family Foundation,75-2366809,,817-265-2364,
"Renassiance Charitable Foundation, Inc.",,www.RCGF.org,,Info@RCGF.org
Review Foundation,,,,
Reynolds and Reynolds,,http://www.reyrey.com/company/community/associate_foundation.asp,937.485.1426,associate_relations@reyrey.com
Rich Foundation,,,,
RICHARD AND RHODA GOLDMAN FUND,94-6064502,,,
Roberston Foundation,,http://www.robertsonfoundation.org/,,
Robert and Joan M Dircks Foundation Inc,22-3135737,www.dircksfoundation.org,978-449-0072,
Robert F. Stoico/BayCoast Charitable Foundation,,,,
ROBERT L AND KATHRINA H MACLELLAN FOUNDATION,23-7159802,,,
Robert Reilly Salary Fund,,,,
Robert W,,,,
Robert W. Wilson Charitable Trust,,,,
Robert Wentorf Foundation,,,,
Robin Hood Foundation Inc,03-0405251,,,
Robison Family Foundation,,,,
Rockwell Fund Inc,74-6040258,,,
Rocky Mountain Power Grant,,,,
Rodger's Family Foundation,,,,
Roger Kresge Foundation Inc Trust,23-7081254,,,
Ronald McDonald House Charities of North Texas,75-2238261,http://www.rmhcntx.org/,214-525-6807,
Ronald McDonnald House Charities,,,,
ROSALIE AND JOINER CARTWRIGHT JR FOUNDATION,76-0460235,,,
ROTARY CLUB OF OKLAHOMA CITY,73-1523431,www.okcrotary.com,,
Rotary Club of St. Louis,,,,
ROTARY CLUB OF WESTERN FORT WORTH FOUNDATION INC,75-2472207,,817-737-5419,
"Rotary Foundation of Washington, D.C.",52-6040639,http://dcrotaryclub.org/SitePage/community-service-grant-foundation-special-grant,,grants@dcrotaryclub.org
Ruth J and Robert A Conway Foundation Inc,31-1575184,,,
RYMAN HOSPITALITY PROPERTIES FOUNDATION,20-2573370,,,
S.D. Bechtel jr. Foundation,,,,
Sacramento Society for the Prevention of Cruelty to Animals,94-1312343,www.sspca.org,916-383-7387,
Safeco Insurance Fund- Education Initiative,,http://www.safeco.com/about-safeco/community/education-initiative,,Safeco.Foundation@safeco.com
Saigh Foundation,,,,
SAM,,,,
Samuel S. Felds,,http://samfels.org/,,
Sarofim Foundation,23-7065248,,,
SASP,,,3032394442,
SC JOHNSON GIVING INC,39-6052089,,,
SC Office of Economic Opportunity,,,,
SC THRIVE,90-1011409,https://www.scthrive.org/,800-726-8774,
SCANSOURCE CHARITABLE FOUNDATION,57-1002959,,,
Schenectady Foundation,,,,
Schenectady Rotary Club,,,,
Scherman Foundation Inc,13-6098464,http://scherman.org,212-832-2157,
Security Traders Association of St. Louis,,,,
SEFCU Bank Foundation,,,,
Selley Foundation,,,,
"Seymour Fox Memorial Foundation, Inc",,,,
Shawnee County,,,,
Shepard Family Foundation,,,,
Shirley and David Toomim Family Foundation,76-0585077,,,
Sidney and Judith Kranes Charitable Trust,,,,
Siena College - SRI-ACE Research,,,,
Silver Family Foundation,,http://www.silverfoundation.org/about,,sara@silverfoundation.org
Sisters Of Charity Foundation,,,,
Solomon Family Foundation,65-0717960,,,
"SONIC, America's Drive-In",,,,
Sophia Romero Trust,,,,
SOROS ECONOMIC DEVELOPMENT FUND,13-3965896,,,
South Carolina Association for Community Economic Development,56-2049813,www.SCACED.org,843-579-9855,
South Carolina Association of Habitat Affiliates,,,,
Southcoast Health,04-2794625,,,
Southcoast Youth Alliance,,,,
SOUTHERN COMMUNITIES FOUNDATION,27-3532982,,,
Southern Minnesota Initiative Foundation,,http://smifoundation.org/,,
Southwest Florida Community Foundation,,http://floridacommunity.com/,,
SPACE on Ryder Farm,,http://www.spaceonryderfarm.org/,646-833-8159,residencies@spaceonryderfarm.org
Speedway Childrens Charities,56-1331429,www.speedwaycharities.org,817-215-8421,scc@texasmotorspeedway.com
SPINDLETOP CHARITIES INCORPORATED,74-2128184,http://www.spindletopcharities.org,,
SSM Health Cardinal Glennon Children's Hospital,,,,
St. Louis Men's Group Against Cancer,,,,
Standish Family Foundation,,,,
State Bar of California- Bank Grants,94-6001385,,,
State Bar of California-EAF,94-6001385,,,
State Farm Companies Foundation (NJ),,,,
State of Idaho Career & Technical Education (ICTE),,,,
State of Maryland,,,,
State of Oregon  Homeland Security Grant Program,,,,
STEIN FAMILY CHARITABLE TR 5029,75-6336289,,817-390-6028,
Stewarts Shops,,,,
Stinson Foundation,75-2391338,,214-209-1067,
Stringer Foundation Inc,57-6022719,,,
Summit County,,,,
"Sun Life Financial, Team up Against Diabetes",,http://www.sunlife.com/us/About+us/Our+community+involvement/Team+Up+Against+Diabetes?vgnLocale=en_CA,800-786-5433,teamup@sunlife.com
SunLife Financial,,http://www.sunlife.com/us/About+us/Our+community+involvement/Team+Up+Against+Diabetes?vgnLocale=en_CA,,
SUSAN R & JOHN W SULLIVAN FOUNDATION,22-2612047,,,
Sutter Foundation,,,,
Sutter Medical Group,,,,
T U W Nancy F Stringer,57-6115833,,,
Tech Funders - Individual Donors,,,,
Texas Music Office,,http://texasmusicoffice.com/,(512) 463-6666,music@gov.texas.gov
TEXAS PEDIATRIC SOCIETY FOUNDATION,74-3023211,https://txpeds.org/TPS_Foundation/,512-370-1506,
The Aspen Institue,,www.aspeninstitute.org,202.736.5800,
The Austin Memorial Foundation,,,901-452-7783,
The Bancroft Family Foundation,,,,
The Boone Foundation,,http://www.theboonefamilyfoundation.org/Home.htm,,
The Capital City Fund of the Community Foundation,,,,
THE CARROLL AND MILTON PETRIE FOUNDATION INC,20-1451752,,,
The Caruso Family Foundation,,https://caruso.com/social-impact/,,
THE CHAPMAN FAMILY CHARITABLE TRUST INC,58-2105766,,,
The Chicago Department of Family?and Support Services,,www.cityofchicago.org/city/en/depts/fss.html,312.743.0300,
The Children's Fund,74-1870298,http://www.childrens-fund.org/,,
The Childrens Foundation of Erie County,,,,
The Christian Foundation of the Triangle aka National Christian Foundation,,https://raleigh.ncfgiving.com/about,,
The Cleavland Foundation,,clevelandfoundation.org/,216.861.3810,Hello@CleveFdn.org
The Conservation Fund,,,,
The Dale & Deborah Ross Foundation,76-0551779,,,
The Elizabeth Wakeman Henderson Charitable Foundation,,,513-523-8305,
"The Emily Hall Tremaine Foundation, Inc.",22-2533743,tremainefoundation.org,203-639-5544,
THE EVERETT CLINIC FOUNDATION,94-3214711,WWW.EVERETTCLINIC.COM/FOUNDATION,,
The Funders' Network for Smart Growth and Livable Communities,,,,
The Graham Foundation,57-0805774,,,
The Grantham Foundation for the Protection of the Environment,04-6856456,http://www.granthamfoundation.org/,617-453-8432,
The Greater El Paso Chamber of Commerce Leadership Class 39,,www.elpaso.org,915-534-0526,
The Halstead Fund,,,,
"The Home Depot Foundation-Tampa, FL",,,888-628-2442,
The Houseman Trust,,,,
The Howard Gilman Foundation,,www.howardgilmanfoundation.org,212-408-0408,esproch@howardgilmanfoundation.org
The IOLTA Fund of the Bar of New Jersey,,http://www.ioltanj.org/index.html,,
The James B Near Family Foundation,57-1109864,,,
The Jim & Betty Young Family Foundation,20-1819749,,,
The John N. Blackman Sr. Foundation,22-2938619,,,
The Keith Campbell Foundation for the Environment Inc,52-2136842,https://www.campbellfoundation.org/pacific/,,
THE KELLOGG FAMILY FOUNDATION INC,39-1775567,,,
The Lawrence D. and Janet T. Dee Foundation,87-6150803,https://deefoundation.org/application/,801-355-5113,
The LEGO Foundation,,http://www.legofoundation.com,,
The McKnight Foundation,,,,
THE NEW HORIZONS FOUNDATION INC,84-1123082,https://www.newhorizonsfoundation.com,719-260-1213,
The Nysether Family Foundation,91-2084108,,425-2590194,mnysether@msn.com
The O Perry Earle Jr and Louise Jordan Earle Foundation,58-2441508,,,
The Open Society Foundations,,www.opensocietyfoundations.org,212-548-0600,media@opensocietyfoundations.org
The Patricia A. Healey Fund,,,,
THE RIGHT HAND FOUNDATION,77-0499977,,,
The Riley Foundation,64-0707746,http://www.rileyfoundation.org/,,
"The Rudin Family Foundation, Inc.",13-3875171,,212-407-2512,
The Schmidt Family Foundation,20-4170342,http://tsffoundation.org/about/,650-376-7100,STAFF@THESCHMIDT.ORG
The Stringer Foundation,11-3288229,,212-6952759,
THE SUMMIT FUND OF WASHINGTON,52-1799774,http://www.summitfdn.org,202.912.2900,
The Transition Network,,https://www.philafound.org/Nonprofits/ApplyforaGrant.aspx,,ttngivingcircle2017@gmail.com
The Unfoundation,,,,
The Volunteer & Information Center,,,,
The von Gontard Family Foundation,,,,
The William & Flora Hewlett Foundation,94-1655673,http://www.hewlett.org,650-234-4500,
THE WILLOW SPRINGS FOUNDATION,36-4054428,,,
The Wish You Well Foundation,,,,
The Wyss Foundation,23-3012622,http://wyssfoundation.org/,,
Thomas T. & Janet T. Dee Foundation,,,,
Thread Alliance,27-3629202,,,
Thrivent Builds Repair,,,,
Times Union Hope Fund,,,,
TIPTON CHARITABLE FOUNDATION,73-1595017,,,
Title XX,,,,
Torchmark Benevolent Foundation,27-4829618,,,
Tortora Sillcox Family Foundation,13-4088705,,917-8820719,
Touhey Foundation,,,,
Tow Foundation,,http://www.towfoundation.org/,,
Trevor TCR,,,,
Trinity UMC Pumpkin Patch,,,,
Trio Foundation,,,,
Troy Savings Bank Charitable Foundaion,,,,
Troy Savings Bank Charitable Foundation,,,,
Tulalip Tribes,26-0807036,,,
U.S Department of Education,,www.ed.gov,(217) 782-4321,
U.S Department of Housing and Urban Development,,portal.hud.gov,,
U.S Department of Labor,,www.dol.gov,1-866-487-2365,
U.S Small Business Administration,,www.sba.gov,(800) 827-5722,
U.S. Department of Agriculture’s Animal and Plant Health Inspection Service (APHIS),,,,
U.S. Department of Justice - National Institute of Justice (NIJ),,https://www.nij.gov/,,
U.S. Department of Transportation,,www.transportation.gov,855-368-4200,
U.S. Envrionmental Protection Agency,,www.epa.gov,(312) 353-2000,
ufg,,,,
Union League Boys and Girls Club,,www.ulbgc.org,(773) 295-4409,
United States Department of Justice,,,,
United Way Community Investment,,,,
United Way FR,,,,
United Way NB,,,,
United Way of Anderson County,57-0510602,www.unitedwayofanderson.org,864-226-3438,
UNITED WAY OF GREATER FALL RIVER INC,04-2104026,WWW.UWGFR.ORG,,
United Way of MA Bay,,,,
United Way of Pierce County,,,,
United Way of the Greater Capital Region,,,,
United Way--Community Impact,,,,
United Way-United Against Hunger,,,,
Universal Direct Fulfillment Corp,,http://www.universalscreenarts.com/,330-650-5000,
Universal Studios,,,,
US Dept of Health & Human Services,,,,
"US Dept of Transportation, TIGER",,https://www.transportation.gov/tiger,202-366-0301,tigergrants@dot.gov
"US Soccer Federation Foundation, Inc.",36-3976313,www.ussoccerfoundation.org,202-872-9277,
USDA - Local Food Promotion Program,,,,
USDA - U.S. Department of Agriculture,,,,
USDA Community Food Project - Planning Grant,,,,
USDA Farm to School Grant,,,,
VALE-ASCHE FOUNDATION,51-6015320,,,
Varrichio Family Foundation,20-3746943,,214-346-5800,sherrie.varrichio@gmail.com
VelaFoundation,,,,
Venturous Theater Fund,,http://www.venturoustheaterfund.org/,,Ben@VenturousTheaterFund.org
VERHAGEN FOUNDATION,20-3604163,,,
Vibrant Village Foundation,,www.fakefunder.com,222-222-2222,info@fakefunder.com
Viking Foundation,,,,
Virginia and Robert Hobbs Charitable Trust,20-7142456,,817-298-5553,
VIVIAN L SMITH FOUNDATION,76-0101380,,,
Vogt Family Foundation Inc,06-1333037,,,
Voya Financial,,https://www.bbvacompass.com/about-us/corporate-responsibility/foundations.jsp,,
W. Clement and Jessie V. Stone Foundation,36-2498125,http://www.wcstonefnd.org,415-5616691,
W.L. Gore,,,15852592527,srlane@wlgore.com
"WA- Secretary of State, Archives, Local Records Grant",,https://www.sos.wa.gov/archives/lrgp2011-13.aspx,(360) 586-1492,recordsmanagement@sos.wa.gov
WALGREENS ASSISTANCE INC,27-4521750,https://www.grantrequest.com/SID_505/Default.asp?SA=SFLE&SESID=61268&AID=301774&RETURN=MA,,
Wallace Center,,,,
Walmart Community Grant,,,,
Walmart Foundation State Giving,,,,
Walmart Foundattion - Community Grants,,,,
Walter G Lohr Jr Charitable Foundation Inc,52-1479394,,,
Warren County Foundation,,http://www.warrencountyfoundation.org/,513.934.1001,info@warrencountyfoundation.org
Washington State Arts Commission,,www.arts.wa.gov,360-586-0026,annamarie.ortiz@arts.wa.gov
Washington Unified School District West Sacramento,,,,
WATER RESEARCH FOUNDATION,13-6211384,www.waterrf.org,,
WaterStone,84-1430063,waterstone.org,,
Weitz Family Foundation,,,,
WELBORN BAPTIST FOUNDATION INC,35-2056722,,,
Wellcare Foundation Healthy Grants Program,,,,
Wells Fargo Advisors,,,,
Wells Foundation,,www.wellsfound.org,(952) 525-2237,grants@wellsfound.org
WERLING-ALLES FOUNDATION INC,81-2091964,,,
Westerly Education Endowment Fund,,,,
WeTeach_CS,,,,
WHO- Women Helping Others Foundation (BeautiControl),,https://www.whofoundation.org/who-we-help/how-to-get-funded/index.html,,
Willard W. Eccles Foundation,94-2759395,www.wleccles.org,801-582-2955,steve@wleccles.org
William Gundry Broughton Charitable Foundation,,,,
William N and Lenore K Burke Family Foundation,76-0536565,,,
Windhover Foundation Inc.,39-1482470,,414-566-6000,
WLA,,,,
Wm. Rohrer Charitable Foundation,22-6455062,,,
Wolfe Family Foundation,20-2276999,,,
Women's Foundation for a Greater Memphis,58-2207247,wfgm.org,,
Wong On and Siu Yue Family Trust,,,,
Wood-Claeyssens Foundation,32-0341358,,,
Woodforest National Bank,,,,
Woodhouse Family Foundation,76-6227681,,832-358-1700,
World Christian Mobilization Inc.,,http://www.manta.com/c/mmcq51c/world-christian-mobilization,847-382-3787,
Wright Family Foundation,,,,
YMCA of Orange County,95-1644055,www.ymcaoc.org,,
Youth Foundation,,,,
