Max and Victoria Dreyfuss Foundation,13-1687573,mvdreyfusfoundation.org,(202) 337-3300,info@mvdreyfusfoundation.org
McBean Charitable Trust,94-3019660,McBeanProperties@att.net,(925) 516-6212,
MeadWestVaco Foundation,06-1652243,www.mwvfoundation.org,(804) 327-6402,foundation@mwv.com
MEDITECH,,,,
Meehan Family Foundation,05-6015366,,(401) 751-1414,
Murray Family Foundation,05-0475089,,(401) 444-0818,pmcnamara712@aol.com
NAAEE UL Innovators in Education Award,,,,
Narrgansett Bay Commission,,,,
NEIWPCC,,,,
Newport County Chamber,,,,
Newport Fed Charitable Foundation,,,,
Norcross Wildlife Foundation,13-2041622,www.norcrossws.org,(212) 362-4831,
Normandie Foundation,13-6213564,,2122309800,
NRCS,,,,
Ocean Foundation,,,,
Ocean State Charities,,,,
Orvis,,,,
Patrick Carney Foundation,04-6614314,,(508) 279-4300,
Paul M. Angell Foundation,27-4818015,pmangellfamfound.org,(773) 628-6980,kim@pmangellfamfound.org
Prince Charitable Trust,,princetrusts.org,,tfron@prince-trusts.org
Providence Journal Charitable Legacy Fund,,,,
Providence Parks and City of Providence,,,,
RAE NYCT,,,,
Ramlose Foundation,04-6048231,http://www.ramlose.org/,,david@ramlose.org
REI: Local Grants,,,,
RIDEM: Earth Day Grant,,,,
Rivendell Foundation,22-3684209,,(518) 251-3711,
Robert F Stoico/FIRSTFED Charitable Foundation,04-3343529,www.stoicofirstfed.org,,
Rockland Trust,20-2668833,www.rocklandtrust.com,(781) 982-6637,jeanne.travers@rocklandtrust.com
Rocky Point Foundation,,,,
Rotary Club of Fall River,,,,
Rotary Club of Warwick,,,,
Sarah De Couizart 10th Perpetual Trust,13-7046581,fdnweb.org/decoizart,,
Sasco Foundation,13-6046567,,8668885157,
Schneider Electric Foundation,,,,
SI Financial Group Foundation,58-2683983,,(860) 456-6509,sifigfoundation@banksi.com
Smart Family Foundation,06-1232323,,(914) 632-2762,
State of RI Legislative Grant,,,,
TACO/The White Family Foundation,05-0509502,www.thewhitefamilyfoundation.com,(401) 942-8000,
Temper of the Times,13-3900955,www.temperfund.org,(914) 925-0022,
Textron Charitable Trust,25-6115832,http://www.textron.com/About/Our-Commitment/Charitable-Giving,(401) 457-3573,kwarfield@textron.com
TWS Foundation,13-3258067,,(561) 314-0800,
US Fish and Wildlife,,,,
van Beuren Foundation,22-2773769,www.vbcfoundation.org,(401) 619-5910,
Wallace Genetic Foundation,13-6162575,www.wallacegenetic.org,(202) 966-2932,wgfdn@aol.com
Waste Management Inc,,,,
Whitehead Foundation,20-5605569,,,
Woodard & Curran,,,,
YLACES,,,,
Treacy Foundation Inc,73-1333867,www.treacyfoundation.org,,kimmy@treacyfoundation.org
Youngblood Trust,,,,
Ohio Bureau of Worker's Compensation,,,,
St Lukes Hospital of Kansas City,44-0545297,WWW.SAINTLUKESHEALTHSYSTEM.ORG,,
Luminescence Foundation,54-1989253,,540-687-6644,
Joseph A Lavezzo Fund,,,,
Safe Routes to Schools,,http://www.wsdot.wa.gov/LocalPrograms/SafeRoutes/funding.htm,,
Heritage Harbor,,,,
Gimbel Foundation Fund/The Community Foundation,33-0748536,https://www.thecommunityfoundation.net/,951.241.7777,ccudiamat@thecommunityfoundation.net
Kiwanis Foundation of Tampa Inc,,WWW.TAMPAKIWANIS.ORG,,
SUNCOAST CREDIT UNION FOUNDATION,59-3037324,,,
Lucy Gooding Charitable Foundation Trust,59-2891582,,,
Geraldine R. Dodge Foundation,,,,
TJ Max Foundation,,,,
STEPHEN & MARY BIRCH FOUNDATION INC,22-1713022,,,
PRIDDY FOUNDATION,75-6029882,,,
BURT FAMILY FOUNDATION INC,30-0633793,,,
Monmouth County Workforce Investment Board,,,,
Jean Felsted Charitable Fund,,,,
RALPH NYE CHARITABLE FOUNDATION,94-2765986,,,rnye@me.com
The Dick and Jane Schmitt Charitable Fund,,,,
The B-M-V-K Ewton Family Charitable Fund,,,,
George S Eccles and Delores Dore Eccles Foundation,87-6118245,,,
HENRY W & LESLIE M ESKUCHE CHARITABLE FOUNDATION,87-6179296,,,
ERIC D AND STEVEN D HOVDE FOUNDATION,52-2107093,,,
C SCOTT AND DOROTHY E WATKINS CHARITABLE FOUNDATION,87-6218993,,,
SPENCER F AND CLEONE P ECCLES FAMILY FOUNDATION,87-6227329,,,
Herbert I & Elsa B Michael Foundation,87-6122556,,,
KENNETH P AND SALLY RICH BURBIDGE FOUNDATION NO 2,27-1666803,,,
Butler Family Fund,52-1786778,,,
BERTIN FAMILY FOUNDATION,87-0638640,,,
Castle Foundation 94302320,87-6117177,,,
FLORENCE J GILLMOR FOUNDATION,87-0483666,,,
JNF FOUNDATION,26-0523149,,,
STEINER FOUNDATION INC,87-6119190,,,
TANNER CHARITABLE TRUST,87-6125059,,,
D FORREST GREENE AND GERDA M GREENE FOUNDATION,94-3382293,,,
FUNDING PASSION AND LOVE FOUNDATION INC,20-0451720,,,
HEMINGWAY FOUNDATION,87-6205846,,,
SKOLNICK FOUNDATION,87-0567067,,,
Flamboyan Foundation Inc,20-8924675,http://flamboyanfoundation.org,(202) 315-2410,info@flamboyanfoundation.org
Bruner Foundation,13-6180803,http://www.rudybruneraward.org/apply/,,
Collaboration Prize,,,,
SUPERSTAR FOUNDATION INC,20-8892908,www.superstarfoundation.org,443-,
Montgomery County Collaboration Council for Child Youth & Families,14-1904589,collaborationcouncil.org,(301)354-4915,
Bharucha Foundation,,,,
Marion Kenworthy Foundation,,,,
THE GROSSMAN FAMILY FOUNDATION,26-3919092,,,
Ethel & Abe Lapides Foundation Inc,06-6068567,,,
ADIM Faculty Development Grant,,,,
Citgo Employees Benefit Trust,73-1188322,https://www.citgo.com/SocialResponsibility/GrantSponsorship.jsp,,
Center for International Private Enterprise Inc,52-1398742,www.cipe.org,202-721-9200,
Aetna,,,,
BBVA COMPASS,,,,
City of Jacksonville,,http://www.coj.net/departments/advisory-boards-and-commissions/public-service-grant-council.aspx,,
PGA Tour/The Players Red Coat Grant,,,,
Ponte Vedra Rotary Foundation,,,,
Sapphire Award,,,,
Scheidel Foundation,,scheidelfoundation.org,,cw@scheidelfoundation.org
The Jim Moran Foundation,,www.jimmoranfoundation.org,,khalil.zeinieh@jimmoranfoundation.org
Tomberg,,,,
Sandy Batchelor Co-CEO,,,,
Corymore Foundation,,,,
Bernau Family Foundation,22-3382599,,,
Albertons Companies Foundation,,http://national.albertsonscompaniesfoundation.org/get-funded/,,
Jewish Federation of Greater Dallas,75-0800654,www.jewishdallas.org,214-615-5230,
American Immigration Council,52-1549711,http://www.americanimmigrationcouncil.org,202-507-7500,
Rockland County Youth Bureau,,,,
Campbell's Soup Foundation,,,,
ESA Foundation,,http://www.esafoundation.org/,,esafinfo@theesa.com
City of Sacramento,,"city of sacramento under ""bids""",,
California Department of Education-Early Education and Support Division,,,,
SAM AND VICTORIA REED FAMILY FOUNDATION,36-4393893,,,
CEPG City Enhancement Program Grant,,,,
Richard S Reynolds Foundation,54-6037003,,,
V. Kann Rasmussen Foundation,22-3101266,http://www.vkrf.org/content/contact-us,(212) 812-4271,mgavin@vkrf.org
Siebel Family Charitable Foundation,,,,
BIBLER FOUNDATION INC,81-0528466,,,
General Services Administration,,,,
EDWIN T MEREDITH FOUNDATION,42-6059818,,,
Constellation Foundation,,,,
Goldhirsh Foundation,,,,
LA 2050,,,,
The Herbert Simon Family Foundation,,,,
Lemelson Foundation,,,,
iNVESTOR's FOUNDATION,20-3743857,https://www.investorsbankfoundation.org/,,
Lester and Bernice Smith Foundation,91-1156087,,,
ASH FAMILY FOUNDATION,91-1578235,,,
Charles and Lisa Simonyi Fund for Arts and Sciences,55-0846712,,,
Herbold Foundation,32-0046141,,,
Thurston Charitable Foundation,91-6055032,,,
4Culture,,4culture.org,206-296-7580,
MICROSOFT CORPORATION 501C9 TR,13-7086370,,,
Sunrise Optimist Foundation of Freehold,,,,
Kline Foundation,,,717-561-4373,
Brokell Foundation,,www.brokellfoundation@gmail.com,202-491-9902,tkbrozost1@gmail.com
Commission on Minority Health,,,,
The Perot Foundation,,,,
Phillips Foundation / KERMIT G PHILLIPS II CHARITABLE TR,04-6977585,www.phillipsfoundationnc.org,336-458-0806,info@phillipsfoundationnc.org
FIREHOUSE SUBS PUBLIC SAFETY FOUNDATION INC,20-3588745,www.firehousesubs.com/foundation,,
FIND US FAITHFUL FOUNDATION,20-5632085,none,,
Thrivent Financial Foundation,,https://www.thrivent.com/making-a-difference/living-generously/,,
Golden One Credit Union,,https://www.golden1.com/communitygrants/default,,
Harvego Family Foundation,68-0422816,,916.852.2770,
Fortress Foundation,20-5513182,,,
KOHL FOUNDATION,36-3214720,www.kohlfoundation.org,,
TEXAS SHILOM FOUNDATION,74-2883718,,,
The Collaboration Prize,,http://www.thecollaborationprize.org/,,
ARCH L FERGUSON FOUNDATION,23-7103241,,,
VANBERG FAMILY FOUNDATION,75-2342463,,,
WILLIAM Z HAYES FOUNDATION UW WILLIAM Z HAYES,75-6245477,,,
Siemer Institute for Family Stability,,http://familystability.org/,,
BEULAH T LEITH CHARITABLE TRUST,76-6051842,,,
Pogue Family Missions Society,27-4285936,www.texasgodchicks.com,,
The Mortenson Family Foundation,41-1958621,,,
ASIAN MISSIONS FOUNDATION LTD,84-1143188,,,
HARDING FOUNDATION,74-6025883,,,
Center Club Foundation,,,,
Rotary Club of Point West - Sacramento,,http://portal.clubrunner.ca/2266/SitePage/grant-review,,
CHRISTIAN HERITAGE FOUNDATION INC,75-3089059,http://www.thechristianheritagefoundation.com/,,
GLOBAL CHRISTIAN INTERACTION INC,39-1695712,,,
ACORN INVESTING INC,36-3905593,,,
MCBETH FOUNDATION TRUST 021290,33-0399736,http://mcbethfoundation.com/,,
Faith and Freedom Foundation,25-6084055,,,
Carol Foundation,26-0053395,,,
Lc and Mary Worley Memorialfoundation,20-3964693,,,
GUINN FOUNDATION INC,75-1735688,none,,
Proverbs 3-9 Foundation,26-1484953,,,
THE LOOPER FOUNDATION,76-0330594,,,
MARGARET IRENE TAYLOR NELSON FAMILY FOUNDATION INC,43-1864378,,,
PLYLER FAMILY EVANGELISM FOUNDATION,02-0536810,,,
WEIR FOUNDATION,75-1943678,,,
ELROY AND VICKIE WISIAN MINISTRIES INC,02-0729737,,,
Marta Heflin Foundation,47-2509549,www.martaheflinfoundation.org p/word: MHF091813,,grants@martaheflinfoundation.org
Steves Square Foundation,,www.stevenssquarefoundation.org,(612) 825-1368,alicehill@stevenssquarefoundation.org
BIEBER FAMILY FOUNDATION,41-1679484,,,
BUUCK FAMILY FOUNDATION,41-1796911,,,
DEIKEL FAMILY FOUNDATION,41-1651703,,(952) 697-4041,
KANSAS BAR ASSOCIATION,48-0130775,WWW.KSBAR.ORG,,
USDA and Rural Development,,,,
FAEGRE BAKER DANIELS FOUNDATION,41-1766405,www.faegrebd.com/community,(612) 766-7000,
Henry J Kaiser Family Foundation,94-6064808,www.kff.org,,
Lindquist & Vennum Foundation,,http://www.lindquist.com/Our-Firm/Community#wc_LindquistFoundation,(612) 371-3533,
Longview Foundation,41-1957581,,,
Mille Lacs Corporate Ventures,,http://mlcorporateventures.com/philanthropy/donation-guidelines/,(320) 532-8810,inquiries@mlcorporateventures.com
Richard M. Schulze Family Foundation,46-5588406,https://www.schulzefamilyfoundation.org/,(952) 324-8910,
PVA Education Foundation,,http://www.pva.org/site/c.ajIRK9NJLcJ2E/b.6305829/k.6E40/PVA_Education_Foundation.htm,,
Erza Jack Foundation,,http://www.ezra-jack-keats.org/faq/faq-mini-grants/,,
AIR FORCE ASSOCIATION,52-6043929,http://www.afa.org/informationfor/teachers/k12grants/educatorgrants,,
Variety the Children's Charity of New York,13-1591127,http://varietyny.org/our-work/apply-for-a-grant,212-760-2777,
Shell United States,,http://www.shell.us/sustainability/request-for-a-grant-from-shell.html,,
Stronge,,,(651) 482-9714,
FREDERICK O WATSON FOUNDATION,41-1625546,,,
The R.C. Musson & Katharine M. Musson Charitable Foundation,,,,
John & Juanita Sanders Foundation,,,,
GAR Foundation,,,,
The Hillier Family Foundation,,,,
Lloyd L. & Louise K. Smith Foundation,,,,
Glenn R. and Alice V. Boggess Memorial Foundation,,,,
M.G. O'Neil Foundation,,,,
Walter Henry Freygang Foundation,,,,
Illinois Mentoring Group,,,,
Kenneth S. Batye Charitable Trust,52-1748587,,,ksbattyecharitabletrust@yahoo.com
OPEN SOCIETY FOUNDATION,26-0248258,,,
The Edward Wisner Donation,,,,
Drucker Prize for Social Innovation,,,,
Moss Foundation/ Jerry + Ann Moss,,,,
PACIFICSOURCE FOUNDATION FOR HEALTH IMPROVEMENT,93-1100080,,,
Bently Foundation,,,,
Fifth Share Fund,,,,
Swain Barber/Peter Grousebeck/ Grousebeck Fam Foundation,,,,
Fink Family Foundation,13-3872846,http://www.thefinkfamilyfoundation.org/,,
Closed Loop Foundation,,,,
Sante Fe Natural Tobacco Company Foundation,,www.sfntcfoundation.org,,
Tulalip Cares,,http://www.tulalipcares.org/Applications/Charitable_Contributions_Grant_Application ÿ,,
Boeing - Community Engagement,,http://www.boeing.com/resources/boeingdotcom/principles/community-engagement/pdf/WA_Grant_Guidelines.pdf,,
Allen (Paul G.) Foundation,,http://www.pgafamilyfoundation.org/Grants/grantmaking-process,,
Martin (Charlotte) Foundation,,http://www.charlottemartin.org/,,
The Rockefeller Foundation,,,,
Cheney (Ben B.) Foundation,,http://www.benbcheneyfoundation.org/application-process,,
Share Fund,,,,
Safeco Insurance Fund (see Liberty Mutual),,http://www.safeco.com/about-safeco/community/giving-guidelines,,
SKI FOUNDATION INC,26-0222403,,,
Ogden City Art Council,,,,
Tewkesbury Foundation,33-0730787,,,
AACC/Wal-Mart,,,,
"Abt Associates, Inc.",,,,
ACE/Walmart Success for Veterans Grants,,,,
AGC Oregon - Columbia Chapter,,,,
AGC Oregon- Columbia Chapter,,,,
Albertson's Charitable Donations,,,,
American Association of Community Colleges (AACC),,,,
Americorp,,,,
Annonymous Donor,,,,
Army Corps of Engineers,,,,
Ayala Foundation,,,,
Basic Healthcare Certificate,,,,
BLM,,,,
Children & Families,,,,
City of GP Economic Dev.,,,,
City of Grants Pass,,,,
Civil Society Institute; Youth Service America,,,,
CMEC Technology Grants-Materials,,,,
College Night in Oregon,,,,
Collins Medical Trust,,,,
Community College,,,,
Community Health Ctr.,,,,
Contractors,,,,
Dept. of Labor,,,,
DOT-Federal Motor Carrier Safety Administration,,,,
EdFund,,,,
EdShare,,,,
Engineering & Prototyping,,,,
Engineering and Technology Industry Council (ETIC),,,,
EWTF,,,,
EWTP (state),,,,
Federal Stimulus,,,,
Ford Institute,,,,
Guitar Center,,,,
Helen Keeler Burke Charitable Foundation,,,,
HHS Admin of Children & Family,,,,
Higher Education Coordinating Commission (HECC ),,,,
Higher Education Coordinating Commission/ODE,,,,
Higher One,,,,
HP Foundation,,,,
Illinois Valley Community Development Organization,,,,
Jackson Co Board of Commissioners,,,,
Jackson County School Dist 6,,,,
Jo. Co. Cultural Coalition,,,,
Job Council,,,,
John & Betty Gray Fund,,,,
Josephine County,,,,
Junior Service League,,,,
Jx. Co. Comm. On Children and Families,,,,
Jx. Co. Cultural Coalition,,,,
Liberty Bank,,,,
Liberty Financial,,,,
Links (Americorp),,,,
Lois Lensky Covey Foundation,,,,
Massage Therapy Foundation,,,,
McGraw Family Foundation,,,,
Medford Urban Renewal Agency (MURA),,,,
NACUBO,,,,
Nat'l Assoc for Comm College Entrepreneurship,,,,
National Science Foundation-ATE,,,,
Open Oregon Educational Resources,,,,
Or. State Sheriff's Grant,,,,
Oregon Community Foundation -Coleman Family Fund,,,,
Oregon Community Foundation-Betty Gray Early Childhood Education,,,,
Oregon Community Foundation-Gray Family Fund,,,,
Oregon Community Foundation-Skyrman Techno Fund,,,,
Oregon Council for the Humanities,,,,
Oregon Department of Forestry,,,,
Oregon Department of Transportation/BOLI,,,,
Oregon Gear Up,,,,
Oregon Health and Science University,,,,
Oregon Heritage Commission,,,,
Oregon Humanities Commission,,,,
Oregon Institute of Technology,,,,
Oregon Office of Emergency Management,,,,
Oregon Promise,,,,
Oregon State Unit,,,,
Oregon Student Assistance Commission (OSAC),,,,
Oregon Swiss Precision,,,,
Oregon Vocational Rehabilitation Services,,,,
Organization for Economic Initiatives,,,,
Payless ShoeSource,,,,
Premier Assistive Technology,,,,
Ralph L Smith Foundation,,,,
Regional Rural Investment Board,,,,
Rose E Tucker Foundation,,http://rlch.org/funding/rose-e-tucker-charitable-trust,,tuckertrust@stoel.com
RR/Siskiyou Nat'l Forest,,,,
RV Workforce Development Council,,,,
RVMC,,,,
RVTD,,,,
Samuel S Johnson Foundation,,,,
SBA,,,,
SOREDI,,,,
State of Oregon,,,,
State of Oregon Dept of Human Svcs,,,,
State of Oregon Multi-Regional Investment,,,,
State of Oregon-Building Codes Division,,,,
Target Store Foundation,,,,
The Job Council,,,,
The Standard Charitable Foundation,,,,
The Swigert Foundation,82-0537060,,,
The William G Gilmore Foundation,,http://www.williamggilmorefoundation.org/,415 561 6540,
TJC - US Dept of Labor ETA,,,,
Tommy Hilfiger Foundation,,,,
U.S. Army Corps of Engineers,,,,
U.S. Health & Human Resources,,,,
U.S.Citizenship and Immigration Service,,,,
Umpqua National Forest,,,,
US Army Corp of Engineers,,,,
US Department of Agriculture (USDA),,,,
US Department of Commerce/EDA,,,,
US Department of Education-Title III,,,,
US DOL-STEM Consortium Grant,,,,
US DOL-TAACCCT,,,,
US DOL-VWIP,,,,
US DOL-Youthbuild,,,,
US Forest Service,,,,
USA Funds,,,,
Vernier Software and Technology,,,,
Walmart Store,,,,
Washington Mutual,,,,
Wheeler Foundation,,,,
Winema National Forest,,,,
Harrington Schiff Fdn,,http://fdnweb.org/schiff/,,
Cascade Natural Gas ECO Fund,,https://www.cngc.com/docs/pdf/eco-fund-brochure.pdf?sfvrsn=0,,
Oregon Office of Rural Health (ORH),23-7083114,www.ohsu.edu/orh,866-674-4376,ruralweb@ohsu.edu
EUGENE ACTIVE 20 30 FOUNDATION,91-1784103,http://eugene2030.org/,541-341-6200,FirstVP@Eugene2030.org
Blue Moon Fund,,,,
NRDC,,,,
ToysRUs,,,,
Title III,,,,
Direction Home Akron Canton,,,,
Washington Foundation for the Environment,,http://wffe.org/,,
Inland NW Community Foundation,,http://www.inwcf.org/,,
Raman Family Foundation,,http://raman-family-foundation.mercer-island.wa.amfibi.directory/us/c/9600968-raman-family-foundation,,
Subaru of American Foundation,,http://www.subaru.com/csr/soa-foundation.html,,
7 Cedars Casino,,http://www.7cedarsresort.com/,,
Alaska Airlines,,https://www.alaskaair.com/content/about-us/social-responsibility/corporate-giving.aspx,,
Alaska Air Foundation,,https://www.alaskaair.com/content/about-us/social-responsibility/alaska-airlines-foundation.aspx,,
Bartell Drug,,https://www.bartelldrugs.com/donations/,,
Brown Bear Car Wash,,http://www.brownbear.com/about-us/contact,,
Davis Wright Tremaine,,http://www.dwt.com/inourcommunities/?op=overview,,
GNP Company,,,,
John M Belk Endowment,56-1954114,www.jmbendowment.org,704-943-4173,
JAMES GRAHAM BROWN FOUNDATION INC,61-0724060,,,
Brighter Tomorrows Inc,90-0526638,,,
Theresa and Frank Caplan Foundation Inc,46-5370094,WWW.EARLYCHILDHOODFOUNDATION.ORG,,
Fatherhood Research & Practice Network,,http://www.frpn.org/,303.320.7790,jfagan@temple.edu
Foundation for A Healthy St Petersburg Inc,59-2592846,www.healthystpete.foundation,727-865-7650,
Hillsborough County Hospital Authority,,http://hcflgov.net/government/boards-and-committees/e-l/hospital-authority,(813) 276-2640,
Junior League of Tampa Inc,59-0693993,WWW.JLTAMPA.ORG,,
Doorstep Ministry Foundation Inc,52-1827165,,,
Juvenile Welfare Board of Pinellas County,,http://www.jwbpinellas.org/,727-453-5600,
Mabel and Ellsworth Simmons,59-3594418,,813-6775667,
Health Resources and Services Administration (HRSA),,http://www.hrsa.gov/,877-464-4772,
National Center for Families Learning,,www.famlit.org,502-584-1133,
Frank E Duckwall Foundation,59-6773462,,,
Tampa Bay Business Journal,,http://www.bizjournals.com/tampaba,,
WATKINS CHRISTIAN FOUNDATION INC,58-1494832,,,
Dove Givings Foundation II,13-4188889,,,
Virginia Dept of Housing & Community Development,,http://www.dhcd.virginia.gov/index.php/business-va-assistance/startingexpanding-a-business/building-entrepreneurial-economies-bee.html,804-371-7030,
Elsa and Edgar Prince Foundation,38-2190330,,,
Freewill Charitable Trust,20-2911795,,,
PILGRIM FOUNDATION TR U-A,36-7159136,,,
THE BELIEVERS FOUNDATION INC,59-2851282,,,
Jean & E Floyd Kvamme Foundation,77-0359484,,,
The Saje Foundation,,www.sajefoundation.org,(714) 734-7808,
Variety the Children's Charity of New York,,http://varietyny.org/,,
Haglage Charitable Trust Agency,48-6375911,,(913) 338-4455,
Joint Millennium Fund Committee,,http://legislature.idaho.gov/sessioninfo/2016/interim/millenniumfund.htm,2083344740,jtatro@lso.idaho.gov
Walk for Literacy,,www.walk4literacy.org,,
"City of Rancho Cordova, Community Enhancement Fund Grant",,,,
MT Children's Trust Fund,,,,
Contorer Foundation,,http://www.contorer.org/,,
Lowe's Charitable & Educational Foundation,,https://www.lowes.com/cd_Corporate+Citizenship_674540029_,,
Torrance (Mark) Foundation,,http://www.marktorrancefoundation.com/,,
Martin-Fabert Foundation,,http://www.bigdatabase.com/big-html/nonsecure/resources/bignews/USC3-06/sector.html,,
McKinstry Charitable Foundation,,http://www.mckinstry.com/about/giving/,,
Raab (Norman) Foundation,,http://raabfoundation.org/about.php#WhatWeFundAnchor,,
Dan and Margaret Maddox,,,,
Fort Bend Cares Foundation,33-1112246,www.fortbendcares.org,,
DPHHS/TANF,,http://dphhs.mt.gov/hcsd/TANF.aspx,,
O.P. Edwards,,http://www.opweedwards.org/,,
Montana Children's Trust Fund / from DPHHS,,http://dphhs.mt.gov/childrenstrustfund,,
Homer & Mildred Scott Foundation,,http://www.scottfoundation.org/,,
First Interstate Bank,,,,
Gallatin Valley Newcomers Club,,http://gvncmt.org/,,
Riverside County Economic Development Agency,,,,
United Way Suncoast Inc,59-3725701,www.unitedwaysuncoast.org,,
INFOSYS FOUNDATION USA,26-4592537,,,
Jackson Community Foundation,38-6070739,www.jacksoncf.org,517-787-1321,
"Cardinal Health Foundation, E3 Grant Program",,http://www.cardinalhealth.com/en/about-us/corporate-citizenship/community-relations/healthcare/e3-patient-safety-grant-program.html,614.757.5000,communityrelations@cardinalhealth.com
Oregon DEQ,,,,
Kentucky Arts Council,,artscouncil.gov/KAC/Creative/KAP.htm,502-892-3112,Sarah.Schmitt@ky.gov
ORDEAN FOUNDATION,41-0711611,,,
Josephine County Rotary Clubs,,,,
Gary M Anderson Foundation,,,,
Area Health Education Center (AHEC),,,,
US DOL CBJTG,,,,
The Jackson Foundation,,,,
Bill and Melinda Gates Foundation Trust XXX,,,,
ALBERT AND ETHEL HERZSTEIN,74-6070484,http://herzsteinfoundation.org/,713-681-7868,
Jo.Co. Comm. On Children & Families,,,,
MEMORIAL DRIVE PRESBYTERIAN CHURCH FOUNDATON,76-0464006,www.mdpc.org,713-782-1710,JRoe@mdpc.org
MARIE ROPER FOUNDATION,76-0537055,,,
Lillian Kaiser Lewis,,,,
WILLIAM S AND LORA JEAN KILROY FOUNDATION,76-0169904,,713) 621-8221,
VISTA MAKAI FOUNDATION INC,86-0872198,,,
Living Stones Foundation Charitable Tr,52-7038921,www.lsfoundation.org,970-497-5010,
DOJ - OVW,,,,
WestWind Foundation,,,,
Gov Grant - USDA,,,,
Biller Family Foundation,84-1608504,,,
Mayo Clinic,,,,communityengagement@mayo.edu
Alerus,,www.alerus.com,,
Associates of Vietnam Veterans of America Inc,52-2159459,WWW.AVVA.ORG,,
George W. Bush Foundation,20-4119317,www.bushcenter.org,,
Sam J Frankino Foundation,20-5380431,http://samjfrankinofoundation.com/programs/,,
Association of American Medical Colleges,36-2169124,www.aamc.org,202-828-0420,contributions@aamc.org
FASH FOUNDATION,75-2327856,,,
Montana Community Development Corporation,81-0500256,www.mtcdc.org,406-728-9234,
Pro Literacy National Book fund,,proliteracy.org,,asuskin@proliteracy.org
The Rotary Club of West Chester,,www.westchesterrotary.us,,
Edward and Dorothy Kendall Foundation,,,,
CORDINGLEY FOUNDATION,41-1524572,,(406) 442-8168,
HOMESTEAD FOUNDATION INC,52-2389050,,,
ALBERT AND ELAINE BORCHARD FOUNDATION INC,95-3294377,www.borchardfoundation.org,818.888.2871,
Sacramento City Unified School District,94-6002491,,,
Sacramento Metropolitan Arts Commission,,www.SacMetroArts.org,916.808.3992,
"Soroptimist International of Sacramento, Inc.",,www.sacramentosoroptimist.com,,
Williamson Rindge and Hole Family Foundation,20-5347751,http://williamsonrindgehole.org/about-us/,,
Sunrise Banks,,www.sunrisebanks.com,,
Ohio Humanities Council,,,,
Susan G Komen Central and South Jersey,,http://komencsnj.org,,
Community Foundation of St. Joseph County,23-7365930,www.cfsjc.org,574-,
Toppa's Food Service,,,,
Case Construction,,,,
HOLLY BEACH PUBLIC LIBRARY ASSOCIATION,23-7291813,,609-522-2496,
City of Las Cruces - CDBG,,,,
National Institute of Food and Agriculture,,,,
Belmont Marketplace,,,,
d'Oliveria,,,,
General Re - A Berkshire Hathaway Company,,,203 328 5661,rmanz@genre.com
Neighborhood Health Plan,,,,
Russell Morin Catering & Events,,,,
Solar City,,,,
Emergency Medicine Foundation,75-2331221,www.emfoundation.org,469-499-0296,
OCF: Walker Responsive,,,,
OCF: Walker Legacy,,,,
Leightman Maxey,,,,
SHAP/Access funds,,,,
UCAN,,,,
HANDLERY FOUNDATION,94-3302912,,415-781-4550,mcanas@handlery.com
Ford Fund,,https://secure4.easymatch.com/fordmotorgive/applications/agency/,817-845-3570,jcorte42@ford.com
Impact 100 Men,,,,
Andrew B. Young Foundation,20-2768329,,,
Animal Welfare Foundation Inc,59-2900296,,,
Aronson Family Foundation,13-3693381,,,
Attwell Foundation,76-0658600,,,
Benenson Foundation Inc,51-0172991,,,
Ayudar Foundation,84-1561916,,,
Benjamin J Rosenthal Foundation,36-2523643,,,
Carl E. Kessler Family Foundation,75-2567397,,,
Carson Family Foundation Inc,56-1953678,,,
Chickesaw Foundation,31-1122410,,,
Christopher Smale Foundation,11-3706593,,,
CNA Foundation,36-4029026,,,
Dancing Tides Foundation Inc,01-0553351,,,
Gumbo Foundation,04-3727883,,,
Gaea Foundation Inc,52-1858609,,,
Framarb Foundation,06-6105334,,,
George B. Storer Foundation Inc,59-6136392,,,
Dry Family Charitable Foundation TR,25-6783548,,,
Edith A & ÿHerbert H Lehman Foundation Inc,13-6094015,,212-744-7935,
Fitzhenry Family Foundation,57-1108261,,,
Disney/ABC/ESPN,,,,
Nestle,,,,
Starbucks,,,,
The Hershey Company,,,,
Dell,,,,
Cooper Family Foundation,,,,
JetBlue,,,,
Southwest,,,,
I.N. & Susanna H. Van Nuys Foundation,95-6006019,,,
Cooke County United Way Inc,23-7098801,,,
Kohler,,,,
Higashi Family Foundation,95-6918730,,,
"James A. ""Buddy"" Davidson Charitable Foundation",73-1627705,,,
Kaufman Family Foundation,03-6111428,,,
Credit Suisse,,,,
Lechner Family Foundation,26-3908094,,,
Lois E. Womer Foundation,26-1674673,,,
The Agnes Gund Foundation,34-1606084,,(330) 385-3400,
Sacramento Women's Action Network,,,,
Toyota,,,,
Harden Foundation,,,,
Marriott International,,,,
Margaret F Calkins Charitable Foundation,13-4079403,,,
US Department of Education-TRIO EOC,,http://www2.ed.gov/programs/trioeoc/index.html,,
Marian Foundation,56-2169788,,,
US Department of Education-TRIO SSS,,,,
US Department of Education-TRIO ETS,,,,
US Department of Education-Youth Recidivism,,,,
US Department of Education-Tech Center,,,,
Leonard J Mikulay Foundation,,www.theljmfoundation.org,,ljmfoundation@live.com
