Miller Family Foundation,,,,
KALEO INC,45-0586353,http://www.beyondnormallife.com/give/,,
Kalispell Tribe,,,,
Karol Fund,20-0350673,,414-228-5124,
Kazunori and Yumiko Nozawa,,,,
Kehillat Israel Tzedakah Teens (KITT) Dream Team Ozrim,,www.ourKI.org,310-459 -1569,Jglickman@ourKI.org
Kellogg Community Care Network,,,,
Kelso Eagles,,,,
Kenneth Kellar Foundation,,,,
KENNETH REUTLINGER FOUNDATION INC,61-1273584,,,
Kent Environmental Council (KEC),,,,
Ketchikan Community Foundation,,,,
Ketchikan Eagles,,,,
Ketchikan Gateway Borough,,,,
Ketchikan Gateway Burrough,,,,
Key Investments,,,,
KGH Auxiliary,,,,
KGH Auxillary,,,,
Kieckhefer Foundation,,,,
"Kiefer Foundation, Inc.",52-6050346,,,
Kingsford/Clorox,,,,
KIRKPATRICK FAMILY AFFILIATED FUND OK CITY COMMUNITY FOUNDATION INC,73-1355924,,,
KIRKPATRICK FOUNDATION INC,73-0701736,,,
Kiwanis,,,,
KIWANIS CLUB OF MONTGOMERY FOUNDATION,63-1180606,,,
Kiwanis Club of Santa Monica,,http://www.kiwanisclubsm.org/,,
Klein's Shoprite of Maryland Charitable Fund,45-5512541,,,
Koch Foundation Inc.,59-1885997,www.thekochfoundation.org,(352) 373-7491,staff@thekochfoundation.org
Koch Industries Giving Program,,http://www.kochind.com/giving/,,
Kohl Department Store,,,,
Kohl's Cares,,,,
Kohl's Department Store,,,,
Komen,,,,
Kosair Charities Committee Inc,61-0514703,WWW.KOSAIR.ORG,,
Kroger Co. Foundation,,,,
Kuntz- The Dayton Foundation,,https://www.daytonfoundation.org/grntopportunities.html,(937) 225-9961,
Lake Barrington Shores Women's Golf Club,,,,
Lake County Community Foundation,20-3654399,,,
Lake In The Hills Rotary,,,,
Lance and Julie Jackson,,,,
Lance Armstrong Foundation,,,,
Landegger Foundation,,,,
Lane County Workforce,,,,
Lane Workforce Partnership,,,,
Langeloth Foundation,,,,
Larry King Cardiac Foundation,,,,
Lauder Foundation,,,,
Laura Bush Foundation for America's Libraries,,,,
Laura D. Wanser Foundation,,,,
Laverna Hahn Charitable Trust,52-1585047,,,
LDSF Life Discovery Science Fund,,,,
LEARNING DISABILITIES FOUNDATION OF AMERICA,25-6207075,WWW.LDAFDN.ORG,,LDFAPITT@aol.com
Legal Aid & Services Fund,,,,
Lejeune Family Foundation,20-2039710,,,
Lenzmeier Family Foundation,20-0472176,,,
Leo Freedman Foundation,,,,
Les Paul Foundation,13-3911396,https://www.lespaulfoundation.org/,212-687-2929,info@lespaulfoundation.org
Levi Strauss Inc,,,,
LEWIS AND JOAN LOWENSTEIN FOUNDATION,45-3983093,,,
Lexus Eco Challenge,,http://www.scholastic.com/lexus/,,ecochallenge@scholastic.com
Lg&E and Ku Foundation Inc,61-1257368,,,
Life Technologies,,,,
Lilly Grant Office,,,,
Lincoln Center,,,,
Lincoln Center for the Performing Arts Inc,13-1847137,WWW.ABOUTLINCOLNCENTER.ORG,,
Linda I Smith Foundation,33-0804049,,,
Linlundh Foundation,26-1099081,,,
Lions Club International Fd.,,,,
LIPA,,,,
LONG FAMILY FOUNDATION,33-0516074,,,
Longview Eagles Auxiliary,,,,
Longview WA Eagles Auxiliary,,,,
Lora & Martin Kelley Foundation,,,,
Lotz Family Foundation,26-1590575,,,
Louis L Borick Foundation,95-4635770,www.louislborickfoundation.org,213-278-0855,
Love Family Affiliated Fund of the Oklahoma City Community Foundation,73-1581477,,,
Love Meyer Family Foundation,47-2760549,,,
Love of GOD Foundation,,,,
Lower Columbia Contractors Assn.,,,,
Lre Foundation,20-4973856,,,
Lumen Christi Parish,,,(262)242-7967,lcmail@lumenchristiparish.org
Lummi Foundation,,,,
Lummi Nation Community,,,,
Lummi Nation Community Contributions,,,,
Lummi Nation Service Org.,,,,
M S DOSS FOUNDATION INC,75-1945227,,432-758-2770,
MAC Foundation,,,,
MACKIN FOUNDATION INC,35-2069109,,,
Macys Charitable Foundation,,,,
Madison County Schools,,,,
Make Dreams Real,,,,
MANAAKI FOUNDATION,27-1371242,,,sue@manaakifoundation.org
Management Trust Services,,,,
Marconi Foundation for Kids,33-0650060,,(714) 258-3001,
Margaret Cargill Fd.,,,,
Margaret H and James E Kelley Foundation Inc,41-6017973,,,
Margaret Morris Foundation,,,,
Margaret Snyder Foundation,,,,
Margaret Studley Foundation,,,,
Maria Anna Brunner,,http://preciousbloodsistersdayton.org/our-spirituality/our-ministries/maria-anna-brunner-fund/,,
"Marian & John A. Elliott Foundation, Inc",23-7108088,,415-931-0443,
Marion County Farm Bureau,,,,
"Marion I. & Henry J. Knott Foundation, Inc.",52-1517876,www.knottfoundation.org,410-235-7068,
Martin and Brown Foundation,41-1997225,,,
Mary Stuart Rogers,,,,
Maryann and Irwin Gold,,,,
MASCO,,,,
Maternal & Child Health (MCH),,,,
Mathile Family Foundation,,https://mathilefamilyfoundation.org/,937-264-4600,
Mathioudakis Family Kingdom Fund,,,,
Maurice and Meta Gross Foundation,,,,
Max & Victoria Dreyfus Fdn.,,,,
Max Factory Family Foundation,,,,
Maybelle Clark McDonald,,,,
Maybelle MacDonald Fund,,,,
MAYNARD FOUNDATION,25-1055318,,,
MAZON,,,,
Mazon Inc A Jewish Response To Hunger,22-2624532,http://mazon.org/what-we-do/mazon-grantees/how-does-my-organization-become-a-mazon-grantee,310-442-0020,
MCCARTHY CHARITIES INC,14-6019064,,,
McCasland Foundation,73-6096032,http://www.mackenergy.com/About/giving-back,580-252-6559,
MCCOY Youth Working for Indy,,http://mccoyouth.org/,,
MCH-Healthy Tomorrows,,,,
MCH/CISS,,,,
McHenry County Community  Foundation,,,,
McKay Family Foundation,,,,
McKay Foundation,,,,
MCLAUGHLIN FAMILY FOUNDATION INC,47-0945945,,,
Medical Research Foundation,,,,
MEDTRONIC COMMUNITIES FOUNDATION,41-1306950,,,
"Medtronic, Inc",,,,
"Medtronic, Inc.",,,,
"Meehan Family Foundation, Inc",39-1445333,,414-327-2320,
Mental Health Resource League,,,,
Merck & Co.,,,,
"Merck Foundation, Bridging the Gap, Reducing Disparities in Diabetes Care",,http://www.msdresponsibility.com/access-to-health/key-initiatives/bridging-the-gap/,908-740-4000,
Mercy Works Foundation,43-1954871,,(920) 954-9861,
MERCYHURST UNIVERSITY,,www.mercyhurst.edu,814-824-2311,
MERRICK FOUNDATION,73-6111622,,,
Messer Construction Foundation,20-0262239,,,
"Meyer Family ""NEW"" Foundation",,,,
Meyer Memorial Trust Small Grants,,,,
MHRL,,,,
Michael L. & Nancy A. Hansen Family Foundation,39-1955791,,954-467-0679   ,
Micheal and Susan Dell Foundation,,,,
"Micron Technology Foundation, Inc.",82-0516178,,,
Milagro Foundation,94-3274541,www.milagrofoundation.org,415-460-9939,info@milagrofoundation.org
Milennium Tekada Company,,,,
Milgard Family Trust,,,,
Mind and Life Institute,77-0284767,www.mindandlife.org,4343387380,grants@mindandlife.org
Ministry for Youth,,,,
Ministry of Health - MoH,,,,
Ministry of Social Development - MSD,,,,
Minnesota Community Foundation,41-0832480,www.mncommunityfoundation.org,651-224-5463,
Minnesota Power Foundation,56-2560595,,,
Modesto Rotary,,,,
Monarch Legacy Fund- Community of Shelby County,,www.commfoun.com,937-497-7800,mspicer@commfoun.com
Montgomery County Foundation,23-6298550,www.mcfoundationinc.org,610-313-9836,
Morgan Family Charitable Foundation,,,,
Morris Mechanic Foundation,52-6034753,,,
"Morton and Sophia Macht Foundation, Inc.",52-6035753,,,
MOTHERSHEAD FOUNDATION,35-1844375,,,
Motorola Solutions,36-6109323,http://www.motorolasolutions.com/en_us/about/company-overview/corporate-responsibility/motorola-solutions-foundation.html,,foundation@motorolasolutions.com
Mountain Area Workforce Development Board,,http://www.mountainareaworks.org/,,
Mr. & Mrs. L.L. Stewart Fund OCF,,,,
Murdock Charitable Trust,,,,
Murdock Foundation,,,,
Murkowski Foundation,,,,
Muscular Dystrophy Association,,,,
N. B. Giustina Foundation,,,,
N.B. Giustina Foundation,,,,
N.B. Guistina Foundation,,,,
Nat. Multiple Scherosis Society,,,,
"National Academy of Recording Arts &amp; Sciences Foundation dba, The GRAMMY Foundation",95-3199223,www.grammyfoundation.org,310-392-3777,loi@grammy.com
National AHEC Organization,,,,
National Alliance for Musical Theatre Inc,13-3441160,www.namt.org,212-714-6668,ciera@namt.org
National Conservation Association,,,212-549-5361,
National Fish and Wildlife Federation,,,,
National Garden Bureau,,,,
National Library of Medicine,,,,
National Science Foundation-NSF,,,,
"NC Department of Cultural Resources, State Historic Preservation Office",,,,
"NEH - Preservation Assistance Grants, National Endowment for the Humanities",,https://www.neh.gov/grants/preservation/preservation-assistance-grants-smaller-institutions,202-606-8570,preservation@neh.gov
Nelson Mandela Childrens Fund USA Inc,52-1941401,http://www.nelsonmandelachildrensfundusa.org/,617-443-4435,
Nestle Nutrition,,,,
New Horizons Care,,,,
New Jersey Division of Travel & Tourism (NJDTT),,,,
New York State Economic Development Program (NYSEDP),,,,
NHLBI Healthy Weight Initiative,,,,
Nicholas B Ottaway Foundation,14-1505939,http://www.nbofoundation.org/,(845) 467-4989,bonnieburgoyne@gmail.com
Nicholas H Noyes Jr Memorial Foundation Inc,35-1003699,http://www.noyesfoundation.org,,
Nielsen,,,,
NIH - UO Subcontract,,,,
NIH Internet Connection,,,,
NIKE,,,,
NINA MASON PULLIAM CHARITABLE TR,35-6644088,http://www.ninapulliamtrust.org,,
NJ Healthy Communities Network,,http://www.njhcn.org/apply-for-a-grant/,,
NJ State Council on the Arts,,,,
NLM Knowledge Management,,,,
Norcliffe Fund,,,,
Nordstroms,,,,
Norman Archibald Charitable Trust,,,,
Norman Archibald Foundation,,,,
North Carolina Community College System,,http://www.nccommunitycolleges.edu/,919-807-7100,
North Dakota Community Foundation,45-0336015,www.ndcf.net,701-222-8349,
NORTH STAR FOUNDATION,41-1894264,,,
NORTHERN STAR FOUNDATION,41-6030832,,,
Northern Trust Company Charitable Trust,,,312-630-1762,
Northrup,,,,
Northwest Health Fd.,,,,
Northwest Health Foundation Helping Hands,,,,
Northwest Natural Gas,,,,
Norton Healthcare Foundation Inc,31-0914919,http://www.nortonhealthcarefoundation.com,502-629-8060,
Novartis,,,,
NRHA Rural Health Initiative,,,,
NTIA,,,,
Nursing Education Collaborative,,,,
NV ENERGY CHARITABLE FOUNDATION,88-0244735,,,
NW Community Credit Union,,,,
NW Energy Eff Alliance - NEEA,,,,
OASIS Appeal,,,,
OATS - Office for the Advancement of Telehealth (HRSA),,,,
"Ober Foundation, Inc., Mary Elizabeth",,,,
Ocean Park Conservation Foundation Hong Kong,,,,
Ocean Park Eagles,,,,
OCF,,,,
OCF - Doyle Shepherd Fund,,,,
OCF - Ellen Cougill Fund,,,,
OCF - Jane Higdon Fund,,,,
OCF - John Serbu Funds,,,,
OCF - L.L. Stewart Fund,,,,
OCF - LL Stewart Subfund 1,,,,
OCF - LL Stewart Subfund II,,,,
OCF - Norman and Olga Evelyn Wildish Fund,,,,
OCF - Serbu Fund,,,,
OCF Jane Higdon Fund,,,,
OCF-John Serbu Fund,,,,
OCF/Hope Hughes Pressman Fund,,,,
Office of Rural Health,,,,
OHA,,,,
OHA Immunize Oregon,,,,
OHA Navigator,,,,
Ohio Department of Health,,https://www.odh.ohio.gov/about/grants/grants,(614) 466-3543,
Ohio Development Services Agency Office of Community Assistance Energy Section,,,(614) 466-6797,
OHIO SUICIDE PREVENTION FOUNDATION,20-3476310,WWW.ohiospf.org,614-429-1528,
Ohrstrom Foundation Inc,54-6039966,,,
OHSU,,,,
OHSU Flex-Grant Program,,,,
OHSU Office of Rural Health,,,,
OJJDP - 2015-17,,,,
Oklahoma Bar Association,,,,
Oklahoma City Community Foundation,23-7024262,www.occf.org,,
OKLAHOMA GAS AND ELECTRIC COMPANY FOUNDATION INC,73-6093572,,,
Olin Corporation Charitable Trust,43-6022750,http://www.olin.com,,olincharitableinfo@olin.com
"Olsen Family Foundation, David and Karen",,,,
Omega Nu,,,,
"On Shore Foundation, Inc.",,www.onshorefoundation.org,,
Onan Family Foundation,41-6033631,,,
ONWARD & UPWARD INITIATIVE A CHARITABLE TRUST,75-2707910,,,
"Opera America, Inc.",23-7099904,www.operaamerica.org,212-796-8620,info@operaamerica.org
OR Office of Rural Health - CAH Quality Improvement,,,,
Orange County NY Arts Council Inc,20-8471031,www.ocartscouncil.org,845-469-9168,
Orcheln Family Foundation,23-7115623,,660-263-4900,
"Order of Malta, Federal Association",,,,
Oregon Brain Foundation,,,,
Oregon Dept of State Police,,,,
Oregon Dept of Transportation,,,,
Oregon DHS,,,,
Oregon Emergency Management,,,,
Oregon Health Care Quality Corp.,,,,
Oregon Health Dept,,,,
Oregon Health Division,,,,
Oregon Human Resources,,,,
Oregon Rural Flexibility Program,,,,
Oregon Vocational Rehab. Dept. (VRD),,,,
Organon Pharmaceuticals,,,,
OSAP,,,,
OSAP (now known as CSAP),,,,
OSAP (Office of Substance Abuse Prev.),,,,
OSAP/CSAP,,,,
Otto Legacy Fund / Meridian Street UMC,,,,
Our Sunday Visitor Institute,,,,
OVW,,,,
P.W. Pipe,,,,
PACCAR,,,,
"Pacers Basketball Corp. Foundation, Inc.",35-1908365,www.PacersFoundation.org,317-9172864,
Pacific Club Foundation,,,,
Pacific Continental Bank,,,,
Pacific Palisades Optimist Club,,,,
PacifiCare Foundation,,,,
PacificCare Foundation,,,,
PacificSource,,,,
Palo Alto Weekly Holiday Fund,,,,
Pan American Development Foundation,52-6054268,www.padf.org,202-4583969,
Park West Foundation,20-5917008,,,
Parke Davis Pharmaceuticals,,,,
Partners Investing in Nursing's Future,,,,
Patagonia Environmental Grants Program,,http://www.patagonia.com/environmental-grants-and-support.html,,
PATTERSON DENTAL FOUNDATION,74-3076772,,,
Paul Allen Charitable Foundation,,,,
Paul Allen Family Foundation,,,,
Paul Allen Foundation,,,,
PAUL AND OSCAR GIGER FOUNDATION INC,47-0682708,,,
Payless ShoeSource Corporate Giving,,http://www.paylesscorporate.com/community-investment/payless-foundation/foundation-grants-and-sponsorships/,785.270.7910,corporate.giving@payless.com
PayPal,45-0931286,,,
Paypal Gives,,,,
Pelino Foundation,,,,
PEMCO,,,,
PEMCO Corporation,,,,
Pennsylvania Humanities Council,23-2007911,www.pahumanities.org,215-925-1005,
Pennyghael Foundation,52-2026972,,,
Pfizer Pharmaceuticals,,,,
Philanthropy Network Greater Philadelphia,23-2518417,www.philanthropynetwork.org,215-790-9700,
PHRMA,,,,
Pioneers of Alaska,,,,
Piper Foundation,,,,
Pisgah Investments Foundation Inc,46-1159387,,,
Porges Family Foundation,,,,
Porticus North American Foundation,13-3005012,us.porticus.com/en/homeus,212-704-2300 office,porticusnorthamerica@porticus.com
Portland General Electric,,,,
Premera,,,,
Premera Blue Cross/Blue Shield,,,,
Premera Blue Cross/Blue Shield of Alaska,,,,
Premera CARES,,,,
Premera Cares -Lifewise,,,,
"Premier, Inc. AEIX Insurance",,,,
Presbyterian,,,,
Presbyterian Health Foundation,73-0709836,,,
Prince Charitable Foundation,,,312-419-8700,
private donor,,,,
Project Eugene,,,,
Propel Capital,,http://www.propelcapital.org/,,
Providence Foundation,,,,
Providence Rotary Charities Foundation,,,,
PSE Foundation,,,,
PSE Local Community Giving,,,,
PSE Regional Giving,,,,
Pub Charity Inc,,,,
"Public Works Board, WA Dept Commerce",,http://www.pwb.wa.gov/pages/default.aspx,360-725-3153,ann.campbell@commerce.wa.gov
Puget Sound Electric,,,,
Puget Sound Energy,,,,
PVA (Paralyzed Veterans of America),,,,
Quality Health Foundation Inc,20-0065799,WWW.QUALITYHEALTHFOUNDATION.ORG,,
Qwest,,,,
Qwest Family & Work Development Fund,,,,
Qwest Foundation,,,,
R & M Clark Family Foundation,,,,
R E SMITH FOUNDATION,46-2187040,,7139868030,
R M Clark Foundation,,,,
R.M. Clark Family Foundation,,,,
Racine Dominican Mission Fund,,,,
Radio Shack Corporate Donation,,,,
"Ralph J. Huiras Family Foundation, Inc.",39-1844576,,262-377-6160,
Raskob Foundation,,,,
Ray Hickey Foundation,,,,
Raymond John Wean Foundation,,,,
RCM&D Foundation,52-2204935,,,
Rea Charitable Trust,26-3671567,https://www.wellsfargo.com/private-foundations/rea-charitable-trust/,432-685-5300,
RECORDS-JOHNSTON FAMILY FOUNDATION INC,73-6093829,,,
RecycleSmart (Recycle Smart),,,,
Red Canoe Credit Union,,,,
Redbud Foundation Inc.,73-1293464,www.redbud.org,,info@redbud.org
Regence BC/BS Oregon,,,,
Regence Blue Cross,,,,
Regence Blue Shield,,,,
Regence BlueShield,,,,
Regence Foundation,,,,
Regence Foundation Sojourns,,,,
Regina Bauer Frankenberg Foundation,13-3741659,http://fdnweb.org/frankenberg/,,casey.b.castaneda@jpmorgan.com
Regional Healthcare Foundation,,,,
Remington Park Charities,,,,
Revilla Island Prevention Coalition,,,,
Reynolds Aluminum,,,,
Rhone-Poulenc Rorer,,,,
Richard and Rosalee Davison Foundation,52-1348965,,,
Richard Brooke Foundation,,,,
Richard Coyle Lilly Foundation,41-6038717,,,
RICHARD M FAIRBANKS FOUNDATION INC,31-1189885,http://www.rmff.org,,
Rickers Oil Co.,,https://rickersrewards.com/community/,,
Riley Children's Foundation,,,,
RIPC Borough,,,,
RiteAid,,,,
Riverside County Community Action Partnership,,,,
ROACH FOUNDATION INC,75-2848244,,,
Robert F And Frances J Jorgensen Foundation,84-1406980,,(406) 727-5522,
Robert G. Hemingway Foundation,,,,
Robert W Rounsavall Jr Family Foundation Inc,20-0991327,,,
Robert Wood Johnson,,,,
Robert Wood Johnson Fd,,,,
Robert Wood Johnson Fd.,,,,
Roche Pharmaceuticals,,,,
Rockland County Department of Social Services,,http://rocklandgov.com/departments/social-services/,,
Roma Foundation,,,,
Ronald McDonald Children's Charities,,,,
Ronald McDonald Children's Charity,,,,
Rose Tucker Charitable Trust,,,,
Rotary Club,,,,
Rotary Club Bellingham,,,,
Rotary Club District Office,,,,
Rotary Club Florence,,,,
Rotary Club of LITHS,,,,
Rotary Club of Woodstock,,,,
Rotary Duck Race,,,,
Rotary Foundation,,,,
Rothman,,,,
RPR - Rhone Poulenc Rorer,,,,
RSM Foundation,,,,
Rural Health,,,,
Rural Health Dev Network Planning,,,,
Russell Westbrook Why Not Foundation Inc,46-1322847,www.rwwhynotfoundation.org,,
Ruth Mott Fund,,,,
RWJ/Alaska Native Health Board,,,,
RWJF,,,,
RWJF - LIFP,,,,
RWJF Developing Leadership,,,,
Ryan White Title III,,,,
Sadie Meyer and Louis Cohn Foundation,,,,
Safe Crossings Foundaiton,,,,
Safe Routes,,,,
Safe Start (DOJ),,,,
Sage Exuberance Committee,,,,
Salesforce Foundation,94-3347800,http://www.salesforcefoundation.org,,
Salomon Smith Barney,,,,
SalomonSmithBarney,,,,
Sam & Roberta Konnie Trust,,,,
Sam and Connie Frankino Charitable Foundation,,,,
Sam Johnson Foundation,,,,
SAMPLE FOUNDATION INC,59-6138602,www.samplefoundation.org,(406)690-0559,
Samuel Johnson Foundation,,,,
Samuel S. Johnson Foundation,,,,
Sanofi/Sagrants Foundation,,,,
SCAN Foundation,,,,
Schering Plough,,,,
Schering Plough Foundation,,,,
Schering Plough Pharmaceuticals,,,,
Schoenfeld-Gardner Fd.,,,,
School Sisters of Notre Dame,,,,
Schwaab Foundation,,,,
Schwartz Center for Compassionate Healthcare,,http://www.theschwartzcenter.org/redefining-quality-care/schwartz-center-grants/,,
SE Alaska EMS SEREMS,,,,
Seabury Foundation,,,312-587-7146,bmcdowll@seaburyfoundation.org
Seafirst Foundation,,,,
Seattle Womens Foundation,,,,
SEFCU FOUNDATION,14-1776369,,,
Selco,,,,
Semler Family Foundation Inc,20-3523866,,,
Senior Services Grant Fund,,,,
Sensient Tech Foundation,39-6044488,www.sensient.com,414-271-6755,corporate.communications@sensient.com
Shaw-Burckhardt-Brenner Foundation Inc,23-7076297,,,
Shelby County United Way,,http://www.shelbycounitedway.org/,,
Sheldon Park,,,,
Shepherd Foundation,,,,
SHIP - 2014,,,,
SHIP Office or Rural Health,,,,
Sidney & Beatrice Albert Foundation,22-3267816,,,
Siemens Healthcare Diagnostics,,,,
SIERRA SACRAMENTO VALLEY MEDICAL SOCIETY ALLIANCE,94-2833361,,,
Siletz Confederated Tribes,,,,
Siletz Tribal Foundation,,,,
Simon Family Charitable Trust,,,,judynocook@aol.com
Simpson Timber,,,,
Simpson Timber Company,,,,
Sinsinawa Dominicans,39-0816854,,708-205-0850,jamop16@gmail.com
SISTERS OF MERCY SERVICES CORPORATION,56-1333939,www.urgentcares.org,,
Sisters of St Joseph Healthcare Foundation,33-0532423,,,
Sisters of St. Joseph Healthcare Foundation,,,714-633-8121,rfox@csjorange.org
Slone-Melhuish & Co,,www.slonemelhuish.com,716-483-1591,
SmithKline Beecham,,,,
SoCalGas,,,,
Society for Arts in Healthcare,,,,
SORH Rural Health,,,,
Soroptomist International,,,,
South Barrington Gardening Club,,,,
Southwest Airlines Co. Outreach,,,,
Spirit Mountain Comm Fund,,,,
SRP,,,,
ST CROIX VALLEY FOUNDATION,41-1817315,www.scvfoundation.org,715-386-9490,
St. Elizabeth Ann Seton Parish,39-1377056,,,
St. Eugene Congregation,,,414-918-1100,sehumanconcerns@gmail.com
St. Jude Medical,,,,
St. Jude Medical Fd,,,,
"St. Jude Medical, Inc.",,,,
St. Lukes Foundation,,,,
Standard Insurance Co.,,,,
Starbucks Coffee,,,,
Starr Foundation,,,,
"State of AK, DHHS",,,,
State of Alaska,,,,
State of Alaska - Legislative Grant,,,,
State of Alaska DHSS,,,,
State of Alaska Trauma 2015,,,,
State of Alaska Trauma Care Fund,,,,
State of Michigan,,www.michigan.gov/dhhs,,
State of Oregon - FLEX,,,,
State of WA Dept of Health,,,,
State of Washington,,,,
State of Washington AG,,,,
Steve and Ellen Jackson,,,,
Stone Foundation,,,,
Straetz Foundation Inc,65-0754972,,,
Stubblefield Estate,,,,
Studley Foundation,,,,
Sugahara Foundation,13-3966227,,,
Sunday Suppers East Bay,,http://www.sundaysupperseastbay.com/,,sundaysupperseastbay@gmail.com
Sunshine Foundation - Dallas,75-2850271,none,214-696-1922,
Susan G Komen Foundation,,,,
Susan G. Komen Foundation,,,,
Susan Komen for the Cure,,,,
Susan Komen Foundation,,,,
SUSAN SCOTT FOUNDATION,33-0622262,,,
Sutter Health,,,,
Sweitzer Foundation,,,855-452-4015,charitableservicesgroupmpls@usbank.com
Sweitzer Foundation,23-7045995,,,
Swigert Foundation,,,,
SYPF,,,,
T. Rowe Price Foundation,52-1231953,,,
Takeda Pharmaceuticals,,,,
Target Stores,,,,
Target/Dayton Hudson,,,,
TCF Foundation,,,,
Te Puni Kokiri - TPK,,,,
Te Taura Whiri i te Reo M?ori,,,,
Temple Emanu-El,,,,
TERHULY FOUNDATION,41-1818562,,,
Tesoro Community Investments Program,,http://tsocorp.com/social-responsibility/tesoro-community-investments/,,CommunityAffairs@tsocorp.com
The Aber Unger Foundation,52-6034758,,,
the Angell Foundation,01-0789717,http://www.angellfoundation.org/content.php?pgID=254,,
The Autzen Foundation,,,,
The Baring Foundation,,,,
The Bill Healy Foundation,,,,
The Bridgestone Americas Trust Fund,,,,
The Campbell Foundation,,,,
The Children's Trust,,,,
The Cliffs Foundation,34-6525124,,,
"The Community Foundation of Louisville, Inc.",31-0997017,www.cflouisville.org,502-585-4649,
The Community Foundation of Middle TN,,http://www.cfmt.org/request/grants/,,
The Conese Foundation Inc,22-2776289,,,
The Corporation for National and Community Service,,https://www.nationalservice.gov/build-your-capacity/grants/funding-opportunities/2017/fy-2017-day-service-grants,,
The Depot Foundation,41-1356072,,,
The Donald Bren Foundation,,,,
The Donald D. Lynch Family Foundation,,,419-425-8594,ddlynchff@gmail.com
The Ford Fund,,,,
The Foster Foundation,,,,
THE GILLIAN S FULLER FOUNDATION INC,75-6015942,,,
The Glaser Foundation,,,,
The Golden LEAF Foundation,,,,
The Hubbard Broadcasting Foundation,41-6022291,,,
"The Kapiloff Foundation, Inc.",52-1353142,,,
The Kerr Foundation,,,,
THE LEEWAY FOUNDATION,23-2727140,http://www.leeway.org,(215) 545-4078,info@leeway.org
"The Lillian Holofcener Charitable Foundation, Inc.",20-1647844,,,
The Louis H. Gross Foundation,14-6018307,,,
The Marianne Frostig Center of Educational Therapy,95-2098575,www.frostigschool.org,626-791-1255,
The Marion I. & Henry J. Knott Foundation,52-1517876,www.knottfoundation.org,,
The Martin Guitar Charitable Foundation,,,,
The Meinders Foundation,73-1438459,,,
"The Milton M. Frank and Thomas B. Sprague Foundation, Inc.",52-6044793,,,
The Morris Family Foundation,58-1913577,http://themorrisfamilyfoundation.com/process/,,
THE MUSTARD SEED FOUNDATION INC,57-0748914,,,
The O'Neil Family Foundation,,,,
THE ONEAMERICA FOUNDATION INC,31-1146437,,,
The Owens Foundation,,,708-361-8845,
THE PALMER FAMILY FOUNDATION,35-6691822,,,
The Pat Oneal Educational Foundation,20-2055414,,,
The Philanthropy Connection,46-0665444,www.thephilanthropyconnection.org,,connect@thephilanthropyconnection.org
THE ROBERT AND HELEN HADDAD FOUNDATION INC,30-0127786,http://www.thehaddadfoundation.org,,
The Sherwood Foundation,,http://www.sherwoodfoundation.org/,,
The Social Justice Initiative,,,,
The Southern Company,,,,
THE WALT AND LILLY DISNEY FOUNDATION,23-7425637,,,
The William Kelly and Anna Margaretta Gregory Foundation,27-2267148,,,
Thomasson Foundation Inc,35-1870799,,,
Three Rivers Casino,,,,
Three Rivers Foundation,,,,
Three Rivers Pharmaceutical,,,,
Three Rivers Pharmaceuticals,,,,
THRUSH-THOMPSON FOUNDATION INC,35-2133120,,,
Thurston Foundation Inc,,,,
Thurston Foundation Inc,35-1754670,,,
Timmons Foundation,,,,
TJX Fund,,,,
TN Coalition to End Domestic and Sexual Violence,,,,
Toby & Melvin Weinman Foundation,52-6051197,,,
Tod & Maxine McClaskey Fd,,,,
Tod & Maxine McClaskey Foundation,,,,
TODD BROCK FAMILY FOUNDATION,26-2049780,,(409)833-6226,
Todd Foundation,,,,
Tom Bihn Bags for Auction,,,,
Topfer Family Foundation,,,512-329-0009 X107,
Touchmark Foundation,,,,
Toyota Financial,,,,
"Toyota Motor Sales, USA",,http://www.toyota.com/usa/community/articles/community_grants_tms.html,,
Trail Blazers Foundation,,,,
TransCanada Community Investment Program,,http://www.transcanada.com/community-investment.html,,community_investment@transcanada.com
Trillium,,,,
Trinity Foundation,71-6050288,,870-534-7120,
Trumbull County Senior Levy,,,,
Trust Management,,,,
Trust Management Services,,,,
U.S. Congress/Patty Murray,,,,
U.S. Department of Justice - Office of Juvenile Justice and Delinquency Prevention (OJJDP),,https://www.ojjdp.gov/,202–307–5911,
U.S. Department of Labor,,,,
U.S. Legislature,,,,
U.S. West,,,,
U.S. West Foundation,,,,
U.S.Department of State - Global Equality Fund,,,,
U/O Wells Fargo,,,,
Union City,,,,
United Way Access,,,,
United Way of America,,,,
"United Way of Asheville &amp; Buncombe County, Inc.",56-0576157,http://www.unitedwayabc.org,828-239-1031,
United Way of McHenry County,,,,
United Way of Whatcom County,,,,
Univ. of Colorado,,,,
University of AK,,,,
University of Alaska AHEC Education,,,,
USAC,,,,
USAC - Craig Clinic,,,,
USAC - KGH,,,,
USAC/Rural Health Care,,,,
USCCB Subcommittee of Catholic Home Missions,,,,
USDA PACS,,,,
USDA Rural Development,,,,
USDA Rural Utilities,,,,
USDA Teleradiology,,,,
"USDA, CFP, Impact",,,,
V V Cooke Foundation Corporation,61-6033714,,,
Vanguard Charitable,,,,
Victims of Crime Act,,,,
Vlasic Foundation,,,,
Vocational Rehabilitation Dept. (VRD),,,,
Volunteers in Health Care,,,,
Voqal Fund,,,,
